Data,Quipapa - Pluv,São benedito do sul - Pluv,São Benedito do sul - Fluv,Batateira - Fluv,Belém de Maria - Pluv,Belém de Maria - Fluv,Maraial - Pluv,Jaqueira - Pluv,Laje grande - Pluv,Catende (Canaã) - Pluv,Catende - Fluv,Palmares (japaranduba)- Pluv,Palmares - Pluv,Palmares - Fluv
23/9/2016,,,236,,"0,2",124,,,"0,2",0,290,0,0,302
24/9/2016,,,236,,0,124,,,0,"0,4",290,0,0,300
25/9/2016,,,232,,0,123,,,0,0,290,0,0,302
26/9/2016,,,230,,0,123,,,0,0,289,0,0,300
27/9/2016,,,230,,0,122,,,0,0,289,0,0,302
28/9/2016,,,230,,0,121,,,0,0,288,0,0,300
29/9/2016,,,230,,0,121,,,"0,2",0,288,0,0,300
30/9/2016,,,230,,"0,99",120,,,"0,6","0,2",288,"0,8","2,3",300
1/10/2016,,,230,165,0,120,,,0,0,288,0,0,298
2/10/2016,,,230,165,0,120,,,0,0,288,0,0,296
3/10/2016,,,230,164,0,120,,,0,0,288,"0,4",0,294
4/10/2016,,,230,164,"0,2",119,,,"0,2",0,288,"0,2",0,300
5/10/2016,,,230,164,0,119,,,0,0,289,"0,2",0,298
6/10/2016,,,230,163,0,118,,,0,0,288,0,0,296
7/10/2016,,,230,163,0,118,,,0,0,288,0,0,294
8/10/2016,,,230,163,0,117,,,0,0,288,0,0,294
9/10/2016,,,229,163,0,116,,,0,0,288,0,0,292
10/10/2016,,,228,163,0,116,,,0,0,288,0,0,294
11/10/2016,,,228,164,"0,2",115,,,"0,39",0,288,0,0,296
12/10/2016,,,228,165,"5,31",115,,,"7,31","4,14",288,"4,56","5,1",294
13/10/2016,,,228,165,"8,2",114,,,"8,52","19,71",288,"13,57","8,6",302
14/10/2016,,,228,164,"0,4",114,,,"0,2",0,289,0,"8,6",306
15/10/2016,,,230,164,0,114,,,"0,42",0,289,0,0,304
16/10/2016,,,230,164,"0,82",112,,,"0,6",0,289,"0,4",0,306
17/10/2016,,,230,163,0,112,,,0,0,289,0,0,302
18/10/2016,,,228,163,0,112,,,0,0,289,0,0,304
19/10/2016,,,228,162,0,111,,,0,0,288,0,0,302
20/10/2016,,,228,162,0,111,,,0,0,288,0,0,298
21/10/2016,,,228,164,0,110,,,"0,4","0,2",288,"0,2","0,8",294
22/10/2016,,,228,164,0,110,,,0,0,288,0,0,292
23/10/2016,,,230,164,"8,46",109,,,"9,47","0,78",288,"2,37","2,8",294
24/10/2016,,,230,163,"0,79",109,,,"0,8","0,2",289,"0,2","6,1",300
25/10/2016,,,228,163,"0,6",112,,,"1,41","3,61",289,"4,92",0,302
26/10/2016,,,227,163,0,114,,,"0,2",0,289,0,0,304
27/10/2016,,,226,163,0,116,,,0,"0,2",289,0,0,302
28/10/2016,,,226,163,0,116,,,0,0,289,0,0,304
29/10/2016,,,226,162,0,117,,,0,0,289,0,0,302
30/10/2016,,,226,162,"1,78",118,,,"0,6","0,99",288,"0,99",0,300
31/10/2016,,,226,162,"0,2",120,,,0,"0,4",288,0,0,300
1/11/2016,,,226,162,0,120,,,0,0,288,0,0,296
2/11/2016,,,226,162,0,121,,,0,0,289,0,0,292
3/11/2016,,,228,162,"8,66",121,,,"3,74","12,6",289,"2,55","1,2",294
4/11/2016,,,226,161,"0,2",123,,,0,"0,6",288,0,"0,2",300
5/11/2016,,,226,161,0,123,,,0,0,288,0,0,302
6/11/2016,,,226,161,0,122,,,0,0,288,0,0,300
7/11/2016,,,226,161,"0,59",121,,,"0,2",0,288,"0,2",0,298
8/11/2016,,,226,161,"0,2",120,,,0,"0,2",288,"0,79",0,302
9/11/2016,,,226,161,"1,59",120,,,"2,37","2,4",288,"0,8","0,1",300
10/11/2016,,,226,161,0,119,,,0,0,288,0,0,300
11/11/2016,,,226,161,0,119,,,0,0,288,0,0,302
12/11/2016,,,226,161,0,118,,,0,0,288,0,0,296
13/11/2016,,,226,161,0,118,,,0,0,288,0,0,294
14/11/2016,,,228,161,0,117,,,0,0,288,0,0,296
15/11/2016,,,230,162,"1,58",116,,,"4,76","4,98",288,"6,14","2,3",292
16/11/2016,,,228,162,0,115,,,0,0,288,0,"4,2",297
17/11/2016,,,226,,0,114,,,0,0,288,0,0,296
18/11/2016,,,226,,0,114,,,0,0,288,0,0,294
19/11/2016,,,226,,0,113,,,0,0,288,0,0,292
20/11/2016,,,224,,0,113,,,0,0,288,0,0,294
21/11/2016,,,224,,0,112,,,0,0,288,0,0,292
22/11/2016,,,224,,0,112,,,0,0,288,0,0,294
23/11/2016,,,224,,0,112,,,0,0,288,0,0,292
24/11/2016,,,224,,0,112,,,0,0,288,0,0,290
25/11/2016,,,224,,0,111,,,0,0,288,0,0,292
26/11/2016,,,224,,0,111,,,0,0,287,0,0,286
27/11/2016,,,224,,"1,6",112,,,"1,79","0,99",287,"0,4",0,284
28/11/2016,,,224,,0,113,,,0,0,287,0,0,286
29/11/2016,,,224,,0,113,,,0,0,287,0,0,288
30/11/2016,,,224,,0,114,,,0,0,287,0,0,290
1/12/2016,,,224,,0,114,,,0,0,287,0,0,292
2/12/2016,,,224,,0,114,,,0,0,287,0,0,288
3/12/2016,,,222,,0,114,,,0,0,287,0,0,286
4/12/2016,,,222,,0,112,,,0,0,286,0,0,288
5/12/2016,,,221,,0,112,,,0,0,284,0,0,282
6/12/2016,,,221,,0,112,,,0,0,282,0,0,284
7/12/2016,,,221,,0,111,,,0,0,280,0,0,282
8/12/2016,,,221,,0,111,,,0,0,277,0,0,284
9/12/2016,,,221,,0,,,,0,0,277,0,0,286
10/12/2016,,,220,,0,,,,0,0,276,0,0,284
11/12/2016,,,220,,0,,,,0,0,270,0,0,284
12/12/2016,,,220,,0,,,,0,0,267,0,0,278
13/12/2016,,,220,,0,,,,0,0,267,0,0,274
14/12/2016,,,220,,0,,,,0,0,270,0,0,276
15/12/2016,,,222,,"3,94",,,,0,"6,88",270,"4,14","8,6",280
16/12/2016,,,224,,"1,38",,,,0,"1,8",271,"0,81","0,4",282
17/12/2016,,,222,,"1,58",,,,0,"1,18",273,"0,79",0,280
18/12/2016,,,222,,"1,77",,,,0,"5,54",274,"1,4","2,3",286
19/12/2016,,,224,,"6,31",,,,0,"0,82",274,"1,58","5,8",276
20/12/2016,,,232,,"1,78",,,,0,"0,79",282,"0,62","0,6",286
21/12/2016,,,232,,"2,76",,,,0,"0,98",287,"0,4","2,3",282
22/12/2016,,,230,,"4,73",,,,0,"1,19",288,"3,15","2,4",294
23/12/2016,,,230,,"0,6",,,,0,"0,6",288,"0,39","4,5",298
24/12/2016,,,230,,0,,,,0,0,287,0,0,296
25/12/2016,,,230,,0,,,,0,"1,4",285,0,0,294
26/12/2016,,,230,,0,,,,0,0,288,0,0,292
27/12/2016,,,230,,"0,4",,,,0,0,288,0,0,292
28/12/2016,,,230,,0,,,,0,0,288,0,0,290
29/12/2016,,,228,,0,,,,0,0,287,0,0,292
30/12/2016,,,226,,0,,,,0,0,287,0,0,286
31/12/2016,,,225,,0,,,,0,0,286,0,0,286
01/01/2017,"0,8","0,8",225,,0,,0,0,0,0,285,0,0,294
02/01/2017,0,0,228,,0,,0,0,0,0,284,0,0,292
03/01/2017,0,0,228,,0,,0,0,0,0,284,0,0,290
04/01/2017,0,0,230,,0,,0,0,0,0,284,0,0,286
05/01/2017,0,0,234,,0,,0,0,0,0,284,0,0,284
06/01/2017,0,0,234,,0,,0,0,0,0,284,"2,17",0,280
07/01/2017,"13,2","5,37",234,,0,,"3,55","5,12",0,1,283,"0,2",0,276
08/01/2017,"0,4","0,4",234,,"0,8",,"0,2","0,6",0,"0,79",283,0,0,274
09/01/2017,0,0,232,,0,,0,"0,59",0,0,284,"3,16","2,3",272
10/01/2017,0,"1,57",230,,"4,56",,"13,01","6,51",0,"0,98",285,"7,52","4,5",274
11/01/2017,0,0,229,,0,,0,0,0,0,286,0,0,280
12/01/2017,0,0,229,,0,,0,0,0,0,286,0,0,284
13/01/2017,0,0,228,,"0,4",,0,0,0,0,286,"0,4",0,276
14/01/2017,0,0,228,,0,,0,0,0,0,286,0,0,274
15/01/2017,0,0,226,,"2,15",,"2,97","0,2",0,"4,39",286,0,"0,5",280
16/01/2017,0,0,225,,"0,2",,0,0,0,"1,01",285,0,0,284
17/01/2017,0,0,225,,0,,0,0,0,0,285,0,0,282
18/01/2017,0,0,224,,"0,8",,"0,2",0,0,"0,79",285,0,"0,3",276
19/01/2017,0,0,224,,"0,2",,0,0,0,"0,4",283,0,0,274
20/01/2017,0,0,224,,0,,0,0,0,0,277,0,0,272
21/01/2017,0,0,224,,0,,0,0,0,0,276,0,0,278
22/01/2017,"1,18",0,224,,0,,0,"0,4",0,"0,2",274,0,0,272
23/01/2017,0,0,224,,0,,0,0,0,0,275,0,"7,4",274
24/01/2017,"9,48","9,5",224,,0,,"5,14","10,82",0,"9,65",276,"3,15","4,2",276
25/01/2017,0,0,224,,0,,0,0,0,0,280,0,0,274
26/01/2017,0,0,230,,0,,0,0,0,0,284,"0,2",0,272
27/01/2017,0,0,230,,"0,62",,"0,2","0,79",0,"0,2",285,"8,65",0,274
28/01/2017,"0,6",0,228,,"0,39",,"21,27",12,0,"6,11",284,"0,2","7,8",272
29/01/2017,"0,4",0,228,,0,,"0,4","0,2",,"1,39",286,"0,4",0,274
30/01/2017,0,0,227,,"0,4",,"0,2",0,0,"4,35",286,"1,24",0,276
31/01/2017,0,"0,98",226,,0,,"0,6","0,2",0,0,286,0,"3,8",286
01/02/2017,0,0,226,,0,,0,0,0,0,286,0,0,284
02/02/2017,0,0,225,,"0,2",,"0,4",0,0,0,285,0,0,282
03/02/2017,0,0,225,,"0,2",,0,0,0,0,285,0,0,280
04/02/2017,0,0,224,,"0,62",,0,0,0,0,284,"0,2",0,278
05/02/2017,0,0,224,,0,,0,0,0,0,284,0,0,276
06/02/2017,0,0,224,,"0,2",,0,0,0,0,283,0,0,274
07/02/2017,0,0,224,,0,,0,0,0,0,280,"0,4",0,276
08/02/2017,0,0,224,,0,,0,0,0,0,278,0,0,274
09/02/2017,0,0,224,,0,,0,0,0,0,274,0,0,274
10/02/2017,0,0,224,,0,,"0,98","0,2",0,"1,18",269,0,0,274
11/02/2017,"0,6","2,02",224,,"15,57",,"17,33","18,16",0,"10,1",268,"5,33","2,8",272
12/02/2017,0,0,224,,0,,0,0,0,0,280,0,"2,1",276
13/02/2017,0,0,224,,0,,"0,2",0,0,0,284,0,0,280
14/02/2017,"4,57","3,36",228,,"2,18",,"6,5","6,9",0,"4,76",286,"2,36",0,276
15/02/2017,"0,4","0,4",226,,"0,39",,"0,79",0,0,"0,62",286,"1,18","1,2",282
16/02/2017,0,0,225,,0,,0,0,0,0,285,0,0,280
17/02/2017,0,0,224,,0,,0,0,0,0,285,"0,4",0,278
18/02/2017,0,0,224,,"0,2",,0,"0,4",0,2,284,"0,82","0,5",282
19/02/2017,0,0,224,,0,,0,"0,2",0,"0,4",285,0,0,280
20/02/2017,0,0,224,,"0,79",,0,"2,78",0,"0,39",285,"0,79",0,278
21/02/2017,0,0,224,,"3,55",,"0,2","2,17",0,"6,56",286,"4,73","6,6",284
22/02/2017,"0,59","1,58",224,,"3,93",,"4,14","2,39",0,"3,99",285,"1,97","3,8",282
23/02/2017,0,0,230,,0,,0,0,0,0,284,0,0,280
24/02/2017,0,0,230,,0,,0,0,0,0,283,0,0,282
25/02/2017,0,0,228,,0,,0,0,0,0,284,0,0,280
26/02/2017,0,0,228,,0,,0,0,0,0,282,0,0,276
27/02/2017,0,0,224,,0,,0,0,0,0,280,0,0,274
28/02/2017,"0,79","0,59",224,,0,,0,"1,58",0,0,280,0,0,276
01/03/2017,0,0,224,,0,,"1,58","14,58",0,"0,4",276,"19,5",0,276
02/03/2017,0,0,224,,0,,"0,2","0,2",0,0,286,"0,2","52,7",278
03/03/2017,0,0,224,,0,,0,0,0,0,285,0,0,276
04/03/2017,0,0,224,,0,,0,0,0,0,284,0,0,274
05/03/2017,"0,39",0,224,,"0,2",,0,0,0,"2,96",282,"0,62",0,276
06/03/2017,0,0,224,,0,,0,0,0,0,279,0,0,274
07/03/2017,0,0,224,,0,,0,0,0,0,275,0,0,272
08/03/2017,0,0,224,,"0,4",,0,0,0,0,272,0,0,274
09/03/2017,"1,19",0,224,,"1,78",,"2,95",0,0,"1,37",268,"0,2",0,272
10/03/2017,"1,97","0,79",224,,"11,45",,"0,2","4,93",0,"6,11",263,"1,78","1,6",270
11/03/2017,0,0,224,,0,,0,0,0,0,263,"5,14",0,266
12/03/2017,0,"1,78",224,,"3,15",,"7,9","7,68",0,"47,23",268,0,0,268
13/03/2017,0,"0,4",224,,"0,4",,0,"0,2",0,"0,42",269,0,0,266
14/03/2017,0,0,224,,0,,0,0,0,0,267,0,0,280
15/03/2017,0,0,225,,0,,0,0,0,0,280,0,0,276
16/03/2017,0,0,224,,"0,2",,0,0,0,"1,38",280,0,0,276
17/03/2017,0,0,224,,"0,2",,0,0,0,0,282,"2,2","2,1",278
18/03/2017,0,0,224,,0,,"6,71",0,0,0,281,"0,8","0,8",272
19/03/2017,0,0,224,,0,,0,0,0,0,280,0,0,274
20/03/2017,0,0,224,,0,,0,0,0,0,278,0,0,272
21/03/2017,0,0,224,,0,,0,0,0,0,275,0,0,274
22/03/2017,0,"2,36",222,,"0,4",,"2,37",0,0,"1,98",266,"2,59","2,4",272
23/03/2017,0,"1,97",220,,"6,32",,"17,71","12,42",0,0,263,0,0,272
24/03/2017,0,0,220,,0,,0,0,0,0,261,0,0,266
25/03/2017,0,0,220,,0,,0,0,0,0,260,0,0,262
26/03/2017,0,0,220,,"0,4",,"0,2","0,2",0,0,256,0,0,264
27/03/2017,0,0,220,,0,,0,0,0,0,254,0,0,266
28/03/2017,0,0,220,,0,,0,0,0,0,252,0,0,266
29/03/2017,0,0,220,,0,,0,0,0,0,249,0,0,266
30/03/2017,"2,55","14,77",222,,0,,"2,94","3,36",0,"0,2",247,0,0,262
31/03/2017,0,"0,4",222,,"3,19",,"0,2",0,0,"0,6",236,0,0,262
01/04/2017,0,"1,78",224,,0,,"0,2","13,79",0,"0,59",234,"2,57",0,262
02/04/2017,0,"1,97",226,,"7,11",,"4,53","7,13",0,"6,11",232,"8,68",20,260
03/04/2017,"0,2",0,228,,"2,37",,0,"0,39",0,"0,99",241,0,0,262
04/04/2017,"0,4","0,2",227,,"0,99",,0,0,0,"0,2",252,"1,38",0,266
05/04/2017,"4,72","17,54",226,,"2,81",,"4,16","4,54",0,"8,28",268,"9,11","16,7",272
